City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description
261,Lebu,CL,2021-07-06 17:02:39,-37.6167,-73.65,52.07,85,100,14.76,overcast clouds
262,Norman Wells,CA,2021-07-06 17:02:39,65.282,-126.8329,74.64,55,13,10.04,few clouds
263,Ishigaki,JP,2021-07-06 17:02:40,24.3448,124.1572,84.06,84,18,16.31,few clouds
264,Sumbe,AO,2021-07-06 17:02:40,-11.2061,13.8437,72.46,77,5,7.52,clear sky
265,Ca Mau,VN,2021-07-06 17:02:40,9.1769,105.15,77.86,87,100,7.05,light rain
266,San Luis,AR,2021-07-06 17:02:41,-33.295,-66.3356,67.78,45,1,14.03,clear sky
267,Constitucion,CL,2021-07-06 17:02:41,-35.3333,-72.4167,54.18,76,97,15.82,overcast clouds
268,Tome,CL,2021-07-06 17:02:41,-36.6167,-72.95,53.26,72,87,10.36,overcast clouds
269,Tadine,NC,2021-07-06 17:02:42,-21.55,167.8833,72.54,84,8,10.13,clear sky
270,Fort Nelson,CA,2021-07-06 17:02:42,58.8053,-122.7002,71.69,45,9,4.83,clear sky
271,Daugavpils,LV,2021-07-06 17:02:43,55.8833,26.5333,74.19,71,100,7.58,overcast clouds
272,Xining,CN,2021-07-06 17:02:43,36.6167,101.7667,55.56,85,98,2.93,overcast clouds
273,Makakilo City,US,2021-07-06 17:02:43,21.3469,-158.0858,75.69,75,25,14.9,scattered clouds
274,Tieli,CN,2021-07-06 17:02:43,46.95,128.05,63.52,93,51,4.09,broken clouds
275,Zhezkazgan,KZ,2021-07-06 17:02:44,47.8043,67.7144,82.78,31,31,12.26,scattered clouds
276,Anupgarh,IN,2021-07-06 17:02:44,29.1911,73.2086,103.77,24,15,12.64,few clouds
277,Kabale,UG,2021-07-06 17:02:45,-1.2486,29.9899,63.7,64,100,2.51,overcast clouds
278,Mar Del Plata,AR,2021-07-06 17:02:45,-38.0023,-57.5575,57.99,86,1,7.0,clear sky
279,Zalantun,CN,2021-07-06 17:02:45,48.0,122.7167,66.18,82,98,3.65,overcast clouds
280,Saskylakh,RU,2021-07-06 17:02:45,71.9167,114.0833,44.31,59,91,5.86,overcast clouds
281,Ketchikan,US,2021-07-06 16:58:15,55.3422,-131.6461,59.88,82,72,2.62,broken clouds
282,Hollins,US,2021-07-06 17:02:46,37.3413,-79.9431,91.78,49,40,3.44,scattered clouds
283,Severnyy,RU,2021-07-06 17:02:46,50.677,36.5532,68.04,64,0,11.18,clear sky
284,Dongsheng,CN,2021-07-06 17:02:47,39.8161,109.9776,71.73,35,61,7.2,broken clouds
285,Mananara,MG,2021-07-06 17:02:47,-16.1667,49.7667,67.26,93,57,6.24,light rain
286,Honningsvag,NO,2021-07-06 17:02:47,70.9821,25.9704,65.73,82,0,3.44,clear sky
287,Uniao,BR,2021-07-06 17:02:48,-4.5858,-42.8642,95.34,29,0,4.47,clear sky
288,Christchurch,NZ,2021-07-06 17:00:04,-43.5333,172.6333,47.91,84,75,11.01,broken clouds
289,Xacmaz,AZ,2021-07-06 17:02:48,41.4635,48.806,76.19,72,0,8.23,clear sky
290,Hamilton,US,2021-07-06 16:59:24,39.1834,-84.5333,91.26,63,27,1.99,scattered clouds
291,Quatre Cocos,MU,2021-07-06 17:02:49,-20.2078,57.7625,73.09,76,17,14.52,light rain
292,Coahuayana,MX,2021-07-06 17:02:49,18.7333,-103.6833,87.42,59,86,3.89,overcast clouds
293,Mbandaka,CD,2021-07-06 17:02:49,0.0487,18.2603,78.8,59,85,2.01,overcast clouds
294,Moron,AR,2021-07-06 16:59:20,-34.6534,-58.6198,56.97,99,100,7.4,overcast clouds
295,Fairlie,GB,2021-07-06 17:02:50,55.756,-4.8556,66.11,73,97,3.85,overcast clouds
296,Aswan,EG,2021-07-06 17:02:50,24.0934,32.907,99.41,9,2,11.61,clear sky
297,Kawalu,ID,2021-07-06 17:02:50,-7.3817,108.2082,67.21,94,40,2.3,scattered clouds
298,Pozo Colorado,PY,2021-07-06 17:02:51,-23.4923,-58.7972,87.75,20,0,10.78,clear sky
299,Jiayuguan,CN,2021-07-06 17:02:51,39.8167,98.3,75.25,18,0,5.82,clear sky
300,Necochea,AR,2021-07-06 17:02:51,-38.5473,-58.7368,58.03,52,0,14.38,clear sky
301,Yaan,NG,2021-07-06 17:02:52,7.3833,8.5667,79.65,79,82,4.9,broken clouds
302,Temirtau,KZ,2021-07-06 17:02:52,50.0544,72.9483,70.05,84,9,9.84,clear sky
303,Sangar,RU,2021-07-06 17:02:53,63.9242,127.4739,60.85,67,68,3.67,broken clouds
304,Husavik,IS,2021-07-06 17:02:53,66.0449,-17.3389,52.21,88,100,8.16,overcast clouds
305,Mahebourg,MU,2021-07-06 17:02:53,-20.4081,57.7,73.26,75,9,14.27,clear sky
306,Ewa Beach,US,2021-07-06 17:02:53,21.3156,-158.0072,77.09,74,25,10.0,scattered clouds
307,Winnipeg,CA,2021-07-06 17:01:57,49.8844,-97.147,59.02,69,49,11.45,scattered clouds
308,Port Elizabeth,ZA,2021-07-06 17:02:54,-33.918,25.5701,52.11,67,15,8.05,few clouds
309,Nyurba,RU,2021-07-06 17:02:54,63.2842,118.3319,63.25,69,51,4.68,broken clouds
310,Hlotse,LS,2021-07-06 17:02:55,-28.8718,28.045,53.24,41,93,4.23,overcast clouds
311,Ostrovnoy,RU,2021-07-06 17:02:55,68.0531,39.5131,72.19,49,80,13.47,broken clouds
312,Fortuna,US,2021-07-06 16:58:56,40.5982,-124.1573,62.85,92,90,0.0,overcast clouds
313,Kondinskoye,RU,2021-07-06 17:02:55,59.6481,67.41,59.94,54,43,2.44,scattered clouds
314,Codrington,AU,2021-07-06 17:02:56,-38.2667,141.9667,43.57,75,89,8.19,overcast clouds
315,Sibolga,ID,2021-07-06 17:02:56,1.7427,98.7792,76.42,80,100,3.53,moderate rain
316,Kiruna,SE,2021-07-06 17:02:57,67.8557,20.2251,77.92,27,0,10.36,clear sky
317,Marawi,PH,2021-07-06 17:02:57,7.9986,124.2928,66.65,97,100,1.57,overcast clouds
318,Verkhnyaya Inta,RU,2021-07-06 17:02:57,65.9811,60.3094,62.47,53,71,8.43,broken clouds
319,Khasan,RU,2021-07-06 17:02:57,42.4308,130.6434,64.29,94,76,1.03,broken clouds
320,Brae,GB,2021-07-06 17:02:58,60.3964,-1.353,60.71,75,96,11.25,overcast clouds
321,Praia,CV,2021-07-06 17:02:58,14.9215,-23.5087,79.34,69,40,12.66,scattered clouds
322,Longonjo,AO,2021-07-06 17:02:59,-12.9067,15.2533,66.69,15,6,2.95,clear sky
323,Kemi,FI,2021-07-06 17:02:59,65.8596,24.8228,74.97,53,0,5.75,clear sky
324,Kannangad,IN,2021-07-06 17:02:59,12.3081,75.1063,80.58,87,47,6.69,scattered clouds
325,Chicama,PE,2021-07-06 17:03:00,-7.8447,-79.1469,73.17,58,12,9.62,few clouds
326,Katsuura,JP,2021-07-06 17:03:00,35.1333,140.3,77.18,96,100,10.69,moderate rain
327,Nishihara,JP,2021-07-06 17:03:01,26.1842,127.7558,82.06,94,20,9.22,few clouds
328,Namatanai,PG,2021-07-06 17:03:01,-3.6667,152.4333,79.23,83,78,5.75,broken clouds
329,Springbok,ZA,2021-07-06 17:03:01,-29.6643,17.8865,53.26,30,0,0.65,clear sky
330,Oeiras Do Para,BR,2021-07-06 17:03:02,-2.0031,-49.8544,91.92,46,0,2.8,clear sky
331,Madison Heights,US,2021-07-06 17:03:02,42.4859,-83.1052,91.83,64,1,9.22,clear sky
332,Terme,TR,2021-07-06 17:03:03,41.2092,36.9739,71.53,81,37,8.43,scattered clouds
333,Devils Lake,US,2021-07-06 17:02:27,48.1128,-98.8651,60.91,79,90,7.0,overcast clouds
334,Bollnas,SE,2021-07-06 17:03:03,61.3482,16.3946,71.13,89,90,5.7,overcast clouds
335,Boyolangu,ID,2021-07-06 17:03:04,-8.1181,111.8935,70.48,86,97,0.67,overcast clouds
336,Havelock,US,2021-07-06 17:03:04,34.8791,-76.9013,85.98,68,80,1.01,broken clouds
337,Nantucket,US,2021-07-06 17:02:12,41.2835,-70.0995,80.94,85,1,19.57,clear sky
338,Dhidhdhoo,MV,2021-07-06 17:03:04,6.8833,73.1,82.74,79,72,18.63,broken clouds
339,Masindi,UG,2021-07-06 17:03:05,1.6744,31.715,68.5,68,94,1.34,overcast clouds
340,Kamenka,RU,2021-07-06 17:03:05,51.3223,42.7678,66.7,74,55,9.22,broken clouds
341,Letterkenny,IE,2021-07-06 16:59:23,54.95,-7.7333,60.69,89,99,6.96,overcast clouds
342,Kopavogur,IS,2021-07-06 17:03:06,64.1123,-21.913,55.31,81,100,11.18,overcast clouds
343,Krasnoselkup,RU,2021-07-06 17:03:06,65.7,82.4667,49.44,56,61,10.71,broken clouds
344,Pisco,PE,2021-07-06 17:03:06,-13.7,-76.2167,65.01,77,0,7.99,clear sky
345,Isangel,VU,2021-07-06 17:03:07,-19.55,169.2667,72.48,87,6,7.47,clear sky
346,Monte Alegre,BR,2021-07-06 17:03:07,-2.0078,-54.0692,86.99,57,5,1.12,clear sky
347,Mugur-Aksy,RU,2021-07-06 17:03:07,50.35,90.5,57.79,71,76,4.72,broken clouds
348,Venice,US,2021-07-06 17:00:20,27.0998,-82.4543,83.21,94,75,8.05,moderate rain
349,Half Moon Bay,US,2021-07-06 17:03:08,37.4636,-122.4286,70.99,79,75,12.66,broken clouds
350,Demirci,TR,2021-07-06 17:03:08,39.0461,28.6589,65.16,74,66,6.85,broken clouds
351,Mongo,TD,2021-07-06 17:03:09,12.1844,18.693,93.45,35,44,5.77,scattered clouds
352,Verkhnevilyuysk,RU,2021-07-06 17:03:09,63.4453,120.3167,65.28,64,48,4.92,scattered clouds
353,Charcas,MX,2021-07-06 17:03:09,23.1333,-101.1167,70.54,56,100,3.18,overcast clouds
354,Ocampo,MX,2021-07-06 17:03:10,21.65,-101.5,62.8,72,100,5.64,overcast clouds
355,Hirara,JP,2021-07-06 17:03:10,24.8,125.2833,83.68,85,12,13.53,few clouds
356,Ballina,AU,2021-07-06 17:03:10,-28.8667,153.5667,44.94,95,8,8.01,clear sky
357,Gobabis,NA,2021-07-06 17:03:11,-22.45,18.9667,59.63,16,0,11.68,clear sky
358,Remedios,CU,2021-07-06 17:03:11,22.4947,-79.5458,87.62,60,96,8.59,overcast clouds
359,Mago,RU,2021-07-06 17:03:11,53.2514,140.1822,62.56,77,100,3.51,overcast clouds
360,Bereda,ES,2021-07-06 17:03:11,43.2686,-7.5406,64.42,85,90,7.7,overcast clouds
361,Guerrero Negro,MX,2021-07-06 17:03:12,27.9769,-114.0611,68.83,76,98,9.13,overcast clouds
362,Redlands,US,2021-07-06 16:58:58,34.0556,-117.1825,102.92,36,2,4.52,clear sky
363,Hambantota,LK,2021-07-06 17:03:12,6.1241,81.1185,80.71,82,96,17.02,overcast clouds
364,Ayagoz,KZ,2021-07-06 17:03:12,47.9714,80.4392,75.18,52,90,15.3,overcast clouds
365,Shenzhen,CN,2021-07-06 17:03:13,22.5455,114.0683,83.21,93,82,8.37,broken clouds
366,Port Hedland,AU,2021-07-06 17:03:13,-20.3167,118.5667,57.25,67,40,10.36,scattered clouds
367,Simbahan,PH,2021-07-06 17:03:13,6.3032,120.5836,81.86,76,100,10.51,overcast clouds
368,Rocha,UY,2021-07-06 17:03:14,-34.4833,-54.3333,65.14,69,45,14.36,scattered clouds
369,Rudsar,IR,2021-07-06 17:03:14,37.1376,50.288,80.83,75,0,1.7,clear sky
370,Coihaique,CL,2021-07-06 17:03:14,-45.5752,-72.0662,41.36,99,100,2.84,light rain
371,Osmena,PH,2021-07-06 17:03:15,10.5208,119.9258,78.48,85,100,7.58,light rain
372,Mildura,AU,2021-07-06 17:01:25,-34.2,142.15,43.86,74,7,8.39,clear sky
373,Tofield,CA,2021-07-06 17:03:15,53.3668,-112.6686,62.47,91,100,8.57,light rain
374,Adrar,MR,2021-07-06 17:03:15,20.5022,-10.0711,111.2,9,13,8.79,few clouds
375,Ust-Maya,RU,2021-07-06 17:03:16,60.4167,134.5333,56.48,97,48,2.21,scattered clouds
376,Paamiut,GL,2021-07-06 17:03:16,61.994,-49.6678,43.29,92,100,26.53,moderate rain
377,Tshane,BW,2021-07-06 17:03:16,-24.0196,21.8684,59.76,27,0,8.97,clear sky
378,Batagay-Alyta,RU,2021-07-06 17:03:17,67.8006,130.4114,51.3,74,97,4.61,overcast clouds
379,Nome,US,2021-07-06 17:03:17,64.5011,-165.4064,49.15,93,90,8.05,overcast clouds
380,Kem,RU,2021-07-06 17:03:18,64.9555,34.5793,76.6,41,100,7.61,overcast clouds
381,North Bend,US,2021-07-06 17:03:18,43.4065,-124.2243,57.11,88,90,8.05,mist
382,Nouadhibou,MR,2021-07-06 17:03:18,20.931,-17.0347,66.33,93,18,13.76,few clouds
383,Tongliao,CN,2021-07-06 17:03:18,43.6125,122.2653,66.79,93,91,2.37,overcast clouds
384,Saint-Augustin,CA,2021-07-06 17:03:19,51.226,-58.6502,78.96,39,20,15.75,few clouds
385,Bacolod,PH,2021-07-06 17:03:19,10.6667,122.95,76.78,89,100,2.13,overcast clouds
386,Pangnirtung,CA,2021-07-06 17:03:19,66.1451,-65.7125,39.2,93,75,14.97,broken clouds
387,North Platte,US,2021-07-06 17:02:49,41.1239,-100.7654,69.69,78,40,4.61,scattered clouds
388,Kaniama,CD,2021-07-06 17:03:20,-7.5667,24.1833,74.46,23,20,2.75,few clouds
389,Juneau,US,2021-07-06 17:03:20,58.3019,-134.4197,63.1,93,76,4.0,broken clouds
390,Tura,IN,2021-07-06 17:03:20,25.5198,90.2201,75.43,96,100,6.02,overcast clouds
391,Karratha,AU,2021-07-06 17:03:21,-20.7377,116.8463,67.12,52,14,5.14,few clouds
392,Opuwo,NA,2021-07-06 17:03:21,-18.0607,13.84,68.13,13,0,8.43,clear sky
393,Saint-Francois,FR,2021-07-06 17:03:21,46.4154,3.9054,67.44,65,0,5.75,clear sky
394,Teya,RU,2021-07-06 17:03:22,60.3778,92.6267,64.63,98,100,3.78,light rain
395,San Patricio,US,2021-07-06 17:03:22,28.017,-97.5169,81.01,94,100,9.57,overcast clouds
396,Toora-Khem,RU,2021-07-06 17:03:22,52.4675,96.11,61.97,90,51,1.59,broken clouds
397,Robe,AU,2021-07-06 17:03:22,-37.1833,139.75,47.21,80,93,11.65,overcast clouds
398,Beloha,MG,2021-07-06 17:03:23,-25.1667,45.05,62.53,89,0,6.78,clear sky
399,Lincoln,US,2021-07-06 17:00:41,40.8,-96.667,88.12,56,82,4.0,broken clouds
400,Cabra,ES,2021-07-06 17:03:23,37.4725,-4.4421,90.84,23,0,16.49,clear sky
401,Wanning,CN,2021-07-06 17:03:23,18.8003,110.3967,79.48,91,98,7.16,overcast clouds
402,Tarko-Sale,RU,2021-07-06 17:03:24,64.9225,77.785,53.89,55,24,11.52,few clouds
403,Soderhamn,SE,2021-07-06 17:03:24,61.3037,17.0592,71.74,86,80,6.29,moderate rain
404,Margate,GB,2021-07-06 17:03:24,51.3813,1.3862,64.26,70,40,25.39,scattered clouds
405,Paris,FR,2021-07-06 16:58:46,48.8534,2.3488,73.98,46,0,5.99,clear sky
406,Yanggu,CN,2021-07-06 17:03:25,36.1106,115.7753,77.92,79,100,8.46,overcast clouds
407,Mookane,BW,2021-07-06 17:03:25,-23.688,26.6595,60.6,45,0,7.45,clear sky
408,Aksu,CN,2021-07-06 17:03:26,41.1231,80.2644,85.03,28,53,16.93,broken clouds
409,Berdigestyakh,RU,2021-07-06 17:03:26,62.0989,126.6992,59.83,80,44,2.66,scattered clouds
410,Dillon,US,2021-07-06 17:03:26,34.4166,-79.3712,91.2,39,100,6.31,overcast clouds
411,Inta,RU,2021-07-06 17:03:26,66.0317,60.1659,63.23,52,75,9.04,broken clouds
412,Farkhor,TJ,2021-07-06 17:03:27,37.4922,69.4036,94.08,32,7,8.46,clear sky
413,Dudinka,RU,2021-07-06 17:03:27,69.4058,86.1778,49.42,51,2,2.35,clear sky
414,Conceicao Do Araguaia,BR,2021-07-06 17:03:27,-8.2578,-49.2647,95.43,24,30,5.95,scattered clouds
415,Tuatapere,NZ,2021-07-06 17:03:28,-46.1333,167.6833,40.71,84,100,10.13,overcast clouds
416,Morros,BR,2021-07-06 17:03:28,-9.4467,-46.3003,91.89,26,0,6.87,clear sky
417,Xuddur,SO,2021-07-06 17:03:28,4.1213,43.8894,79.3,48,98,22.03,overcast clouds
418,Mahibadhoo,MV,2021-07-06 17:03:29,3.7833,72.9667,82.85,77,86,14.34,overcast clouds
419,Shirakawa,JP,2021-07-06 17:03:29,37.1223,140.2376,69.94,100,100,1.39,heavy intensity rain
420,Zaozerne,UA,2021-07-06 17:03:29,45.1582,33.2787,70.95,83,59,7.56,broken clouds
421,Sitamau,IN,2021-07-06 17:03:29,24.0167,75.35,91.42,42,80,8.55,broken clouds
422,Borogontsy,RU,2021-07-06 17:03:30,62.6683,131.1683,61.81,73,86,3.85,overcast clouds
423,Trenggalek,ID,2021-07-06 17:03:30,-8.05,111.7167,70.14,90,91,0.09,overcast clouds
424,Alugan,PH,2021-07-06 17:03:31,12.2188,125.4808,79.2,81,44,0.69,scattered clouds
425,Werda,BW,2021-07-06 17:03:31,-25.2667,23.2833,60.75,34,0,8.34,clear sky
426,Shelton,US,2021-07-06 17:03:31,41.3165,-73.0932,93.83,68,1,1.99,clear sky
427,Puerto Colombia,CO,2021-07-06 17:03:31,10.9878,-74.9547,85.66,68,5,11.9,clear sky
428,Carutapera,BR,2021-07-06 17:03:32,-1.195,-46.02,83.23,73,7,7.47,clear sky
429,Tahe,CN,2021-07-06 17:03:32,52.3333,124.7333,61.38,96,72,1.74,broken clouds
430,Sikandarpur,IN,2021-07-06 17:03:32,26.05,84.05,93.27,53,84,7.09,broken clouds
431,Les Cayes,HT,2021-07-06 17:03:33,18.2,-73.75,83.77,71,99,13.35,overcast clouds
432,Shepsi,RU,2021-07-06 17:03:33,44.0361,39.1489,74.35,75,68,10.54,broken clouds
433,Cobija,BO,2021-07-06 17:03:33,-11.0267,-68.7692,91.44,33,0,1.95,clear sky
434,Normandin,CA,2021-07-06 17:03:34,48.8333,-72.5321,74.61,61,86,11.03,overcast clouds
435,Ouallam,NE,2021-07-06 17:03:34,14.3188,2.0866,100.45,23,95,11.7,overcast clouds
436,Czersk,PL,2021-07-06 17:03:34,53.7959,17.9765,84.54,46,26,7.05,scattered clouds
437,Aquiraz,BR,2021-07-06 17:03:35,-3.9014,-38.3911,87.89,69,55,11.54,broken clouds
438,Lavrentiya,RU,2021-07-06 17:03:35,65.5833,-171.0,46.87,85,100,3.85,overcast clouds
439,Vao,NC,2021-07-06 17:03:35,-22.6667,167.4833,70.9,88,94,13.58,overcast clouds
440,Morgan City,US,2021-07-06 17:03:36,29.6994,-91.2068,88.0,83,40,10.36,scattered clouds
441,Sao Lourenco Do Sul,BR,2021-07-06 17:03:36,-31.3653,-51.9783,64.45,74,30,12.24,scattered clouds
442,Santa Rosa,PH,2021-07-06 17:01:17,14.3122,121.1114,78.12,93,100,2.82,overcast clouds
443,Varhaug,NO,2021-07-06 17:03:36,58.6147,5.6457,63.79,87,98,22.17,overcast clouds
444,Alpena,US,2021-07-06 17:01:41,45.0617,-83.4327,89.74,68,22,5.01,few clouds
445,Tilichiki,RU,2021-07-06 17:03:37,60.4667,166.1,51.53,86,85,2.51,overcast clouds
446,Medvezhyegorsk,RU,2021-07-06 17:03:37,62.9167,34.4667,73.72,45,89,6.11,overcast clouds
447,Prince George,CA,2021-07-06 17:01:33,53.9166,-122.753,70.25,62,12,1.01,few clouds
448,Vanimo,PG,2021-07-06 17:03:38,-2.6741,141.3028,77.86,87,98,2.37,overcast clouds
449,Dharur,IN,2021-07-06 17:03:38,18.8167,76.1167,84.24,51,84,4.52,broken clouds
450,Komsomolskiy,UZ,2021-07-06 17:03:38,40.4272,71.7189,88.52,25,16,2.3,few clouds
451,Midland,US,2021-07-06 16:58:44,31.9974,-102.0779,81.05,66,75,10.36,broken clouds
452,Bilma,NE,2021-07-06 17:03:39,18.6853,12.9164,106.43,6,1,9.51,clear sky
453,Nuevo Progreso,MX,2021-07-06 17:03:39,23.1667,-97.95,88.9,65,99,5.01,overcast clouds
454,Port Alberni,CA,2021-07-06 17:03:06,49.2413,-124.8028,73.29,71,28,3.24,scattered clouds
455,Darnah,LY,2021-07-06 17:03:39,32.767,22.6367,78.91,76,0,19.91,clear sky
456,Salmas,IR,2021-07-06 17:03:40,38.1973,44.7653,77.31,17,0,9.15,clear sky
457,Marsaxlokk,MT,2021-07-06 17:03:40,35.8419,14.5431,84.81,54,0,3.44,clear sky
458,Bonavista,CA,2021-07-06 17:03:41,48.6499,-53.1147,59.43,74,45,6.91,scattered clouds
459,Pak Phanang,TH,2021-07-06 17:03:41,8.3511,100.202,78.75,82,100,11.1,overcast clouds
460,Cuamba,MZ,2021-07-06 17:03:41,-14.8031,36.5372,66.61,55,63,7.34,broken clouds
461,Bozoum,CF,2021-07-06 17:03:42,6.3193,16.3799,73.98,81,96,6.62,moderate rain
462,Puerto Escondido,MX,2021-07-06 17:03:42,15.85,-97.0667,85.03,58,90,9.22,overcast clouds
463,Brentwood,US,2021-07-06 17:02:51,40.7812,-73.2462,93.76,68,75,8.99,broken clouds
464,Nelson Bay,AU,2021-07-06 17:03:42,-32.7167,152.15,47.95,90,98,9.86,overcast clouds
465,Sitka,US,2021-07-06 17:03:43,57.0531,-135.33,54.75,79,100,3.87,overcast clouds
466,Pemangkat,ID,2021-07-06 17:03:43,1.1667,108.9667,78.3,77,42,7.02,scattered clouds
467,Swan Hill,AU,2021-07-06 17:03:43,-35.3378,143.5544,39.87,83,14,4.34,few clouds
468,Brigantine,US,2021-07-06 17:03:44,39.4101,-74.3646,93.02,59,1,11.5,clear sky
469,Saldanha,ZA,2021-07-06 17:03:44,-33.0117,17.9442,55.15,78,1,13.67,clear sky
470,Dawei,MM,2021-07-06 17:03:44,14.0833,98.2,78.53,88,100,2.17,heavy intensity rain
471,Moyo,UG,2021-07-06 17:03:45,3.6609,31.7247,64.89,98,99,2.73,moderate rain
472,Kenai,US,2021-07-06 17:03:45,60.5544,-151.2583,54.03,93,90,0.0,light rain
473,Carnarvon,AU,2021-07-06 17:03:45,-24.8667,113.6333,67.26,60,88,13.44,overcast clouds
474,Gimli,CA,2021-07-06 17:03:46,50.6336,-96.9907,58.42,55,53,13.85,broken clouds
475,Belawan,ID,2021-07-06 17:03:46,3.7755,98.6832,79.09,84,100,1.86,overcast clouds
476,Shimoda,JP,2021-07-06 17:03:46,34.6667,138.95,79.11,90,100,14.92,overcast clouds
477,Portland,US,2021-07-06 17:02:46,45.5234,-122.6762,77.45,65,75,1.99,broken clouds
478,Sao Joao Da Barra,BR,2021-07-06 17:03:47,-21.6403,-41.0511,71.74,60,28,8.21,scattered clouds
479,Semey,KZ,2021-07-06 17:03:47,50.4111,80.2275,73.92,70,89,4.0,overcast clouds
480,Dandong,CN,2021-07-06 17:03:47,40.1292,124.3947,65.8,94,16,2.93,few clouds
481,Nizwa,OM,2021-07-06 17:03:48,22.9333,57.5333,91.11,43,24,4.83,few clouds
482,Adre,TD,2021-07-06 17:03:48,13.4667,22.2,88.79,39,54,11.52,broken clouds
483,Kushiro,JP,2021-07-06 17:03:48,42.975,144.3747,58.23,99,100,6.46,overcast clouds
484,Umba,RU,2021-07-06 17:03:49,66.6871,34.3429,67.37,58,100,6.02,overcast clouds
485,Huilong,CN,2021-07-06 17:03:49,31.8111,121.655,81.99,92,100,12.21,light rain
486,Praya,CV,2021-07-06 17:03:49,14.9215,-23.5087,79.34,69,40,12.66,scattered clouds
487,Aviles,ES,2021-07-06 17:03:50,43.5547,-5.9248,68.94,70,40,5.01,scattered clouds
488,Ola,RU,2021-07-06 17:03:50,59.5833,151.2833,50.92,96,100,5.12,overcast clouds
489,Mayskiy,RU,2021-07-06 17:03:50,47.6931,40.1025,71.01,86,98,2.48,moderate rain
490,Palauig,PH,2021-07-06 17:03:51,15.435,119.9045,80.42,80,91,8.61,overcast clouds
491,Sekoma,BW,2021-07-06 17:03:51,-24.4,23.8833,58.69,37,0,6.15,clear sky
492,Termiz,UZ,2021-07-06 17:03:51,37.2242,67.2783,93.29,21,20,0.0,few clouds
493,Champerico,GT,2021-07-06 17:03:52,14.3,-91.9167,88.34,72,15,4.45,few clouds
494,Jizan,SA,2021-07-06 17:03:52,17.3333,42.6667,93.69,44,88,2.98,overcast clouds
495,Kavaratti,IN,2021-07-06 17:03:52,10.5669,72.642,82.72,78,44,16.93,scattered clouds
496,Kulhudhuffushi,MV,2021-07-06 17:03:52,6.6221,73.07,82.74,79,69,18.41,broken clouds
497,Pipili,IN,2021-07-06 17:03:53,20.1167,85.8333,88.21,94,75,4.61,haze
498,Bulungu,CD,2021-07-06 17:03:53,-4.55,18.6,81.97,31,28,0.65,scattered clouds
499,Salalah,OM,2021-07-06 17:03:53,17.0151,54.0924,80.69,94,75,6.91,broken clouds
500,Colomiers,FR,2021-07-06 17:03:54,43.6167,1.35,71.08,62,100,3.0,overcast clouds
501,Japura,ID,2021-07-06 17:03:54,-0.3167,102.35,73.15,97,91,1.68,overcast clouds
502,Lithgow,AU,2021-07-06 17:03:55,-33.4833,150.15,29.86,91,63,0.67,broken clouds
503,Maarianhamina,AX,2021-07-06 17:03:55,60.0973,19.9348,69.66,83,0,16.11,clear sky
504,Chipinge,ZW,2021-07-06 17:02:11,-20.1883,32.6236,53.38,82,30,3.98,scattered clouds
505,Araouane,ML,2021-07-06 17:03:56,18.9048,-3.5265,112.71,7,30,9.22,scattered clouds
506,Rio Gallegos,AR,2021-07-06 17:03:56,-51.6226,-69.2181,39.18,66,2,2.08,clear sky
507,Poya,NC,2021-07-06 17:03:56,-21.35,165.15,71.28,92,98,4.79,overcast clouds
508,La Rioja,ES,2021-07-06 17:03:57,42.25,-2.5,67.78,43,100,11.3,overcast clouds
509,Omsukchan,RU,2021-07-06 17:03:57,62.5333,155.8,63.48,72,99,2.37,overcast clouds
510,Heide,DE,2021-07-06 17:03:57,54.2,9.1,73.49,91,81,1.99,broken clouds
511,Prince Rupert,CA,2021-07-06 17:03:58,54.3161,-130.3201,57.78,86,95,4.74,overcast clouds
512,Port Macquarie,AU,2021-07-06 17:03:58,-31.4333,152.9167,45.37,74,32,6.51,scattered clouds
513,Gigmoto,PH,2021-07-06 17:02:06,13.7796,124.39,80.19,82,58,1.57,broken clouds
514,Henties Bay,NA,2021-07-06 17:03:59,-22.116,14.2845,54.86,84,0,9.55,clear sky
515,Tazovskiy,RU,2021-07-06 17:03:59,67.4667,78.7,47.46,58,0,7.81,clear sky
516,Avila,ES,2021-07-06 17:04:00,40.5833,-5.0,64.65,30,100,9.1,overcast clouds
517,Alihe,CN,2021-07-06 17:04:00,50.5667,123.7167,62.67,96,87,2.46,overcast clouds
518,Puerto Del Rosario,ES,2021-07-06 17:04:00,28.5004,-13.8627,76.68,73,20,19.57,few clouds
519,Havre-Saint-Pierre,CA,2021-07-06 17:04:01,50.2334,-63.5986,63.79,66,43,11.3,scattered clouds
520,Touros,BR,2021-07-06 17:04:01,-5.1989,-35.4608,84.24,60,34,17.6,scattered clouds
521,Bonthe,SL,2021-07-06 17:04:02,7.5264,-12.505,80.65,76,94,9.6,light rain
522,Turayf,SA,2021-07-06 17:04:02,31.6725,38.6637,88.38,13,0,10.98,clear sky
523,Avera,US,2021-07-06 17:04:03,33.194,-82.5271,90.72,41,98,7.49,overcast clouds
524,Axim,GH,2021-07-06 17:04:03,4.8699,-2.2405,78.57,79,92,9.78,overcast clouds
525,Acari,PE,2021-07-06 17:04:04,-15.4311,-74.6158,70.74,57,27,9.35,scattered clouds
